  -1.2496808e+02   5.0869509e+01
  -1.2498488e+02   4.9549096e+01
  -1.2495128e+02   4.8065891e+01
  -1.2483367e+02   4.7794574e+01
  -1.2464886e+02   4.7505168e+01
  -1.2448085e+02   4.7089147e+01
  -1.2432964e+02   4.6564599e+01
  -1.2421203e+02   4.5949612e+01
  -1.2424563e+02   4.5406977e+01
  -1.2427923e+02   4.5063307e+01
  -1.2434644e+02   4.4629199e+01
  -1.2439684e+02   4.4267442e+01
  -1.2444724e+02   4.3941860e+01
  -1.2448085e+02   4.3598191e+01
  -1.2463206e+02   4.3381137e+01
  -1.2473286e+02   4.2983204e+01
  -1.2476647e+02   4.2729974e+01
  -1.2466566e+02   4.2295866e+01
  -1.2463206e+02   4.1500000e+01
  -1.2464886e+02   4.0342377e+01
  -1.2466566e+02   3.9492248e+01
  -1.2414483e+02   3.9401809e+01
  -1.2364079e+02   3.9383721e+01
  -1.2291835e+02   3.9437984e+01
  -1.2202789e+02   3.9582687e+01
  -1.2143985e+02   3.9745478e+01
  -1.2086862e+02   3.9474160e+01
  -1.2046539e+02   3.9275194e+01
  -1.1975974e+02   3.9166667e+01
  -1.1891969e+02   3.9148579e+01
  -1.1843246e+02   3.9220930e+01
  -1.1818044e+02   3.9401809e+01
  -1.1771001e+02   3.9130491e+01
  -1.1728999e+02   3.8913437e+01
  -1.1655074e+02   3.8624031e+01
  -1.1604671e+02   3.8624031e+01
  -1.1554267e+02   3.8696382e+01
  -1.1498824e+02   3.8913437e+01
  -1.1438340e+02   3.9021964e+01
  -1.1376176e+02   3.9166667e+01
  -1.1329133e+02   3.9239018e+01
  -1.1263609e+02   3.9492248e+01
  -1.1203125e+02   3.9709302e+01
  -1.1142641e+02   3.9835917e+01
  -1.1114079e+02   3.9962532e+01
  -1.1053595e+02   4.0034884e+01
  -1.0998152e+02   4.0125323e+01
  -1.0957829e+02   4.0288114e+01
  -1.0924227e+02   4.0468992e+01
  -1.0893985e+02   4.0740310e+01
  -1.0860383e+02   4.1011628e+01
  -1.0846942e+02   4.1264858e+01
  -1.0811660e+02   4.1518088e+01
  -1.0757897e+02   4.2205426e+01
  -1.0737735e+02   4.2711886e+01
  -1.0729335e+02   4.3200258e+01
  -1.0731015e+02   4.3923773e+01
  -1.0739415e+02   4.4556848e+01
  -1.0773017e+02   4.5352713e+01
  -1.0826781e+02   4.5877261e+01
  -1.0912466e+02   4.6474160e+01
  -1.0977991e+02   4.6745478e+01
  -1.0981351e+02   4.7342377e+01
  -1.0993112e+02   4.7885013e+01
  -1.1019993e+02   4.8427649e+01
  -1.1045195e+02   4.8735142e+01
  -1.1078797e+02   4.9440568e+01
  -1.1119120e+02   4.9965116e+01
  -1.1156082e+02   5.0145995e+01
  -1.1193044e+02   5.0525840e+01
  -1.1256888e+02   5.0941860e+01
  -1.1307292e+02   5.1231266e+01
  -1.1339214e+02   5.1412145e+01
  -1.1387937e+02   5.1466408e+01
  -1.1448421e+02   5.1466408e+01
  -1.1542507e+02   5.1466408e+01
  -1.1671875e+02   5.1466408e+01
  -1.1839886e+02   5.1502584e+01
  -1.1955813e+02   5.1502584e+01
  -1.2081821e+02   5.1502584e+01
  -1.2175907e+02   5.1466408e+01
  -1.2283434e+02   5.1484496e+01
  -1.2345598e+02   5.1394057e+01
  -1.2389281e+02   5.1213178e+01
  -1.2429603e+02   5.1014212e+01
  -1.2436324e+02   5.0923773e+01
  -1.2474966e+02   5.0905685e+01
  -1.2496808e+02   5.0869509e+01
